video_id,start,end_exclusive,label,window_index
video_03,17595,17610,0,1010
video_03,17610,17625,0,1011
video_03,17700,17715,0,1012
video_03,17715,17730,0,1013
video_03,17730,17745,0,1014
video_03,17745,17760,0,1015
video_03,17775,17790,0,1016
video_03,17790,17805,0,1017
video_03,17820,17835,0,1018
video_03,17895,17910,0,1019
video_03,17910,17925,0,1020
video_03,17925,17940,0,1021
video_03,17940,17955,0,1022
video_03,17955,17970,0,1023
video_03,17970,17985,0,1024
video_03,18045,18060,0,1025
video_03,18060,18075,0,1026
video_03,18105,18120,0,1027
video_03,18120,18135,0,1028
video_03,18165,18180,0,1029
video_03,18255,18270,1,1030
video_03,18285,18300,1,1031
video_03,18345,18360,0,1032
video_03,18360,18375,0,1033
video_03,18375,18390,0,1034
video_03,18390,18405,0,1035
video_03,18405,18420,0,1036
video_03,18480,18495,0,1037
video_03,18525,18540,0,1038
video_03,18600,18615,0,1039
video_03,18630,18645,0,1040
video_03,18660,18675,0,1041
video_03,18690,18705,0,1042
video_03,18705,18720,0,1043
video_03,18750,18765,0,1044
video_03,18765,18780,0,1045
video_03,18780,18795,0,1046
video_03,18825,18840,0,1047
video_03,18840,18855,0,1048
video_03,18930,18945,0,1049
video_03,18945,18960,0,1050
video_03,18990,19005,0,1051
video_03,19005,19020,0,1052
video_03,19020,19035,0,1053
video_03,19035,19050,0,1054
video_03,19050,19065,0,1055
video_03,19065,19080,0,1056
video_03,19080,19095,0,1057
video_03,19095,19110,0,1058
video_03,19110,19125,0,1059
video_03,19140,19155,0,1060
video_03,19155,19170,0,1061
video_03,19170,19185,0,1062
video_03,19230,19245,0,1063
video_03,19245,19260,0,1064
video_03,19290,19305,0,1065
video_03,19305,19320,0,1066
video_03,19320,19335,0,1067
video_03,19335,19350,0,1068
video_03,19365,19380,0,1069
video_03,19380,19395,0,1070
video_03,19395,19410,0,1071
video_03,19410,19425,0,1072
video_03,19425,19440,0,1073
video_03,19440,19455,0,1074
video_03,19455,19470,0,1075
video_03,19470,19485,0,1076
video_03,19485,19500,0,1077
video_03,19515,19530,0,1078
video_03,19530,19545,0,1079
video_03,19545,19560,0,1080
video_03,19575,19590,0,1081
video_03,19590,19605,0,1082
video_03,19605,19620,0,1083
video_03,19620,19635,0,1084
video_03,19635,19650,0,1085
video_03,19650,19665,0,1086
video_03,19695,19710,0,1087
video_03,19740,19755,0,1088
video_03,19755,19770,0,1089
video_03,19770,19785,0,1090
video_03,19800,19815,0,1091
video_03,19815,19830,0,1092
video_03,19830,19845,0,1093
video_03,19845,19860,0,1094
video_03,19860,19875,0,1095
video_03,19875,19890,0,1096
video_03,19890,19905,0,1097
video_03,20520,20535,0,1098
video_03,20550,20565,0,1099
video_03,20565,20580,0,1100
video_03,20580,20595,0,1101
video_03,20670,20685,0,1102
video_03,20685,20700,0,1103
video_03,20715,20730,0,1104
video_03,20730,20745,0,1105
video_03,20745,20760,0,1106
video_03,20760,20775,0,1107
video_03,20775,20790,0,1108
video_03,20790,20805,0,1109
video_03,20835,20850,0,1110
video_03,20850,20865,0,1111
video_03,20865,20880,0,1112
video_03,20880,20895,0,1113
video_03,20910,20925,0,1114
video_03,20925,20940,0,1115
video_03,20955,20970,0,1116
video_03,21030,21045,0,1117
video_03,21105,21120,0,1118
video_03,21465,21480,0,1119
video_03,21480,21495,0,1120
video_03,21495,21510,0,1121
video_03,21510,21525,0,1122
video_03,21540,21555,0,1123
video_03,21555,21570,0,1124
video_03,21570,21585,0,1125
video_03,21585,21600,0,1126
video_03,21600,21615,0,1127
video_03,21645,21660,0,1128
video_03,21675,21690,0,1129
video_03,21705,21720,0,1130
video_03,21720,21735,0,1131
video_03,21735,21750,0,1132
video_03,21750,21765,0,1133
video_03,21765,21780,0,1134
video_03,21780,21795,0,1135
video_03,21795,21810,0,1136
video_03,21810,21825,0,1137
video_03,21855,21870,0,1138
video_03,21870,21885,0,1139
video_03,21885,21900,0,1140
video_03,21900,21915,0,1141
video_03,21915,21930,0,1142
video_03,21960,21975,0,1143
video_03,22050,22065,0,1144
video_03,22200,22215,0,1145
video_03,22215,22230,0,1146
video_03,22335,22350,0,1147
video_03,22350,22365,0,1148
video_03,22380,22395,0,1149
video_03,22425,22440,0,1150
video_03,22455,22470,0,1151
video_03,22515,22530,0,1152
video_03,22545,22560,0,1153
video_03,22575,22590,0,1154
video_03,22725,22740,0,1155
video_03,22770,22785,0,1156
video_03,22800,22815,0,1157
video_03,22815,22830,0,1158
video_03,22830,22845,0,1159
video_03,22845,22860,0,1160
video_03,22860,22875,0,1161
video_03,22935,22950,0,1162
video_03,22950,22965,0,1163
video_03,22980,22995,0,1164
video_03,22995,23010,0,1165
video_03,23025,23040,0,1166
video_03,23100,23115,0,1167
video_03,23160,23175,0,1168
video_03,23340,23355,0,1169
video_03,23460,23475,0,1170
video_03,23490,23505,0,1171
video_03,23535,23550,0,1172
video_03,23595,23610,0,1173
video_03,23670,23685,0,1174
video_03,24255,24270,0,1175
video_03,24285,24300,0,1176
video_03,24405,24420,0,1177
video_03,24420,24435,0,1178
video_03,24450,24465,0,1179
video_03,24480,24495,0,1180
video_03,24495,24510,0,1181
video_03,24510,24525,0,1182
video_03,24525,24540,0,1183
video_03,24615,24630,0,1184
video_03,24675,24690,0,1185
video_03,24690,24705,0,1186
video_03,24750,24765,0,1187
video_03,24810,24825,0,1188
video_03,24885,24900,0,1189
video_03,24900,24915,0,1190
video_03,24915,24930,0,1191
video_03,24930,24945,0,1192
video_03,25245,25260,0,1193
video_03,25305,25320,0,1194
video_03,25320,25335,0,1195
video_03,25335,25350,0,1196
video_03,25350,25365,0,1197
video_03,25365,25380,0,1198
video_03,25455,25470,0,1199
video_03,25500,25515,0,1200
video_03,25545,25560,0,1201
video_03,25560,25575,0,1202
video_03,25575,25590,0,1203
video_03,25590,25605,0,1204
video_03,25710,25725,0,1205
video_03,25740,25755,0,1206
video_03,25755,25770,0,1207
video_03,25800,25815,0,1208
video_03,25815,25830,0,1209
video_03,25830,25845,0,1210
video_03,25860,25875,0,1211
video_03,25920,25935,0,1212
video_03,25935,25950,0,1213
video_03,25950,25965,0,1214
video_03,26010,26025,0,1215
video_03,26085,26100,0,1216
video_03,26100,26115,0,1217
video_03,26145,26160,0,1218
video_03,26160,26175,0,1219
video_03,26175,26190,0,1220
video_03,26190,26205,0,1221
video_03,26205,26220,0,1222
video_03,26220,26235,0,1223
video_03,26250,26265,0,1224
video_03,26295,26310,0,1225
video_03,26310,26325,0,1226
video_03,26415,26430,0,1227
video_03,26430,26445,0,1228
video_03,26445,26460,0,1229
video_03,26460,26475,0,1230
video_03,26475,26490,0,1231
video_03,26490,26505,0,1232
video_03,26505,26520,0,1233
video_03,26520,26535,0,1234
video_03,26565,26580,0,1235
video_03,26595,26610,0,1236
video_03,26610,26625,0,1237
video_03,26625,26640,0,1238
video_03,26640,26655,0,1239
video_03,26670,26685,0,1240
video_03,26685,26700,0,1241
video_03,26700,26715,0,1242
video_03,26715,26730,0,1243
video_03,26730,26745,0,1244
video_03,26745,26760,0,1245
video_03,26820,26835,0,1246
video_03,26850,26865,0,1247
video_03,26880,26895,0,1248
video_03,26895,26910,0,1249
video_03,26910,26925,0,1250
video_03,26955,26970,0,1251
video_03,26970,26985,0,1252
video_03,26985,27000,0,1253
video_03,27000,27015,0,1254
video_03,27015,27030,0,1255
video_03,27030,27045,0,1256
video_03,27045,27060,0,1257
video_03,27060,27075,0,1258
video_03,27075,27090,0,1259
video_03,27105,27120,0,1260
video_03,27120,27135,0,1261
video_03,27135,27150,0,1262
video_03,27150,27165,0,1263
video_03,27165,27180,0,1264
video_03,27180,27195,0,1265
video_03,27195,27210,0,1266
video_03,27255,27270,0,1267
video_03,27270,27285,0,1268
video_03,27315,27330,0,1269
video_03,27405,27420,0,1270
video_03,27450,27465,0,1271
video_03,27465,27480,0,1272
video_03,27480,27495,0,1273
video_03,27495,27510,0,1274
video_03,27510,27525,0,1275
video_03,27525,27540,0,1276
video_03,27540,27555,0,1277
video_03,27585,27600,0,1278
video_03,27630,27645,0,1279
video_03,27720,27735,0,1280
video_03,27750,27765,0,1281
video_03,29070,29085,1,1282
video_03,29085,29100,1,1283
video_03,29100,29115,1,1284
video_03,29115,29130,1,1285
video_03,29130,29145,1,1286
video_03,29145,29160,1,1287
video_04,30,45,0,1288
video_04,135,150,0,1289
video_04,150,165,0,1290
video_04,165,180,0,1291
video_04,180,195,0,1292
video_04,195,210,0,1293
video_04,210,225,0,1294
video_04,240,255,0,1295
video_04,525,540,1,1296
video_04,1005,1020,0,1297
video_04,1035,1050,0,1298
video_04,18090,18105,0,1299
video_04,18105,18120,0,1300
video_04,18120,18135,0,1301
video_04,18210,18225,0,1302
video_04,18240,18255,0,1303
video_04,18255,18270,0,1304
video_04,18270,18285,0,1305
video_04,18285,18300,0,1306
video_04,18300,18315,0,1307
video_04,18345,18360,0,1308
video_04,18510,18525,0,1309
video_04,18525,18540,0,1310
video_04,18540,18555,0,1311
video_04,18555,18570,0,1312
video_04,18570,18585,0,1313
video_04,18585,18600,0,1314
video_04,18600,18615,0,1315
video_04,18615,18630,0,1316
video_04,18660,18675,0,1317
video_04,18690,18705,0,1318
video_04,18705,18720,0,1319
video_04,18720,18735,0,1320
video_04,18735,18750,0,1321
video_04,18750,18765,0,1322
video_04,18765,18780,0,1323
video_04,18780,18795,0,1324
video_04,18840,18855,0,1325
video_04,18900,18915,0,1326
video_04,18915,18930,0,1327
video_04,18930,18945,0,1328
video_04,18960,18975,0,1329
video_04,18975,18990,0,1330
video_04,19035,19050,0,1331
video_04,19050,19065,0,1332
video_04,19095,19110,0,1333
video_04,19155,19170,0,1334
video_04,19185,19200,0,1335
video_04,19200,19215,0,1336
video_04,19215,19230,0,1337
video_04,19245,19260,0,1338
video_04,19380,19395,0,1339
video_04,19395,19410,0,1340
video_04,19470,19485,0,1341
video_04,19500,19515,0,1342
video_04,19515,19530,0,1343
video_04,19530,19545,0,1344
video_04,19545,19560,0,1345
video_04,19560,19575,0,1346
video_04,19575,19590,0,1347
video_04,19590,19605,0,1348
video_04,19605,19620,0,1349
video_04,19620,19635,0,1350
video_04,19635,19650,0,1351
video_04,19650,19665,0,1352
video_04,19665,19680,0,1353
video_04,19680,19695,0,1354
video_04,19950,19965,0,1355
video_04,19965,19980,0,1356
video_04,19980,19995,0,1357
video_04,19995,20010,0,1358
video_04,20010,20025,0,1359
video_04,20025,20040,0,1360
video_04,20055,20070,0,1361
video_04,20100,20115,0,1362
video_04,20130,20145,0,1363
video_04,20205,20220,0,1364
video_04,20250,20265,0,1365
video_04,20310,20325,0,1366
video_04,20325,20340,0,1367
video_04,20355,20370,0,1368
video_04,20385,20400,0,1369
video_04,20400,20415,0,1370
video_04,20565,20580,0,1371
video_04,20790,20805,0,1372
video_04,20835,20850,0,1373
video_04,21015,21030,0,1374
video_04,21120,21135,0,1375
video_04,21135,21150,0,1376
video_04,21345,21360,0,1377
video_04,21405,21420,0,1378
video_04,21450,21465,0,1379
video_04,21525,21540,0,1380
video_04,21765,21780,0,1381
video_04,21780,21795,0,1382
video_04,21960,21975,0,1383
video_04,21975,21990,0,1384
video_04,21990,22005,0,1385
video_04,22035,22050,0,1386
video_04,22125,22140,0,1387
video_04,22170,22185,0,1388
video_04,22230,22245,0,1389
video_04,22245,22260,0,1390
video_04,22260,22275,0,1391
video_04,22275,22290,0,1392
video_04,22290,22305,0,1393
video_04,22305,22320,0,1394
video_04,22335,22350,0,1395
video_04,22350,22365,0,1396
video_04,22365,22380,0,1397
video_04,22380,22395,0,1398
video_04,22395,22410,0,1399
video_04,22425,22440,0,1400
video_04,22515,22530,0,1401
video_04,22530,22545,0,1402
video_04,22605,22620,0,1403
video_04,22620,22635,0,1404
video_04,22635,22650,0,1405
video_04,22650,22665,0,1406
video_04,22665,22680,0,1407
video_04,22755,22770,0,1408
video_04,22785,22800,0,1409
video_04,22800,22815,0,1410
video_04,22815,22830,0,1411
video_04,22860,22875,0,1412
video_04,22875,22890,0,1413
video_04,22890,22905,0,1414
video_04,22905,22920,0,1415
video_04,22920,22935,0,1416
video_04,22950,22965,0,1417
video_04,22980,22995,0,1418
video_04,23235,23250,0,1419
video_04,23640,23655,0,1420
video_04,23670,23685,0,1421
video_04,23685,23700,0,1422
video_04,23715,23730,0,1423
video_04,23730,23745,0,1424
video_04,23760,23775,0,1425
video_04,23835,23850,0,1426
video_04,23925,23940,0,1427
video_04,23940,23955,0,1428
video_04,24000,24015,0,1429
video_04,24015,24030,0,1430
video_04,24030,24045,0,1431
video_04,24045,24060,0,1432
video_04,24090,24105,0,1433
video_04,24135,24150,0,1434
video_04,24150,24165,0,1435
video_04,24165,24180,0,1436
video_04,24180,24195,0,1437
video_04,24450,24465,0,1438
video_04,24525,24540,0,1439
video_04,24540,24555,0,1440
video_04,24555,24570,0,1441
video_04,24570,24585,0,1442
video_04,24600,24615,0,1443
video_04,24615,24630,0,1444
video_04,24630,24645,0,1445
video_04,24660,24675,0,1446
video_04,24690,24705,0,1447
video_04,24705,24720,0,1448
video_04,24720,24735,0,1449
video_04,24735,24750,0,1450
video_04,24750,24765,0,1451
video_04,24765,24780,0,1452
video_04,24780,24795,0,1453
video_04,24810,24825,0,1454
video_04,24825,24840,0,1455
video_04,24840,24855,0,1456
video_04,25110,25125,0,1457
video_04,25140,25155,0,1458
video_04,25500,25515,0,1459
video_04,25740,25755,0,1460
video_04,25755,25770,0,1461
video_04,26310,26325,0,1462
video_04,26370,26385,0,1463
video_04,26385,26400,0,1464
video_04,26400,26415,0,1465
video_04,26490,26505,0,1466
video_04,26520,26535,0,1467
video_04,26535,26550,0,1468
video_04,26595,26610,0,1469
video_04,26640,26655,0,1470
video_04,26655,26670,0,1471
video_04,26700,26715,0,1472
video_04,26760,26775,0,1473
video_04,26775,26790,0,1474
video_04,26790,26805,0,1475
video_04,26820,26835,0,1476
video_04,26835,26850,0,1477
video_04,27000,27015,0,1478
video_04,27120,27135,0,1479
video_04,27135,27150,0,1480
video_04,27930,27945,1,1481
video_04,27945,27960,1,1482
video_04,27975,27990,1,1483
video_04,27990,28005,1,1484
video_04,28005,28020,1,1485
video_04,28020,28035,1,1486
video_04,28200,28215,0,1487
video_04,28215,28230,0,1488
video_04,28230,28245,0,1489
video_04,28260,28275,0,1490
video_04,28275,28290,0,1491
video_04,28290,28305,0,1492
video_04,28305,28320,0,1493
video_04,28320,28335,0,1494
video_04,28425,28440,0,1495
video_04,28440,28455,0,1496
video_04,28470,28485,0,1497
video_04,28545,28560,0,1498
video_04,28560,28575,0,1499
video_04,28860,28875,0,1500
video_04,28875,28890,0,1501
video_04,30030,30045,0,1502
video_04,30255,30270,0,1503
video_04,30270,30285,0,1504
video_04,30345,30360,0,1505
video_04,30375,30390,0,1506
video_04,30435,30450,0,1507
video_04,30450,30465,0,1508
video_04,30570,30585,0,1509
video_04,30585,30600,0,1510
video_04,30600,30615,0,1511
video_04,30660,30675,0,1512
video_04,30780,30795,0,1513
video_04,30795,30810,0,1514
video_04,30825,30840,0,1515
video_04,30915,30930,0,1516
video_04,30930,30945,0,1517
video_04,30945,30960,0,1518
video_04,31005,31020,0,1519
video_04,31020,31035,0,1520
video_04,31065,31080,0,1521
video_04,31080,31095,0,1522
video_04,31095,31110,0,1523
video_04,31110,31125,0,1524
video_04,31140,31155,0,1525
video_04,31155,31170,0,1526
video_04,31305,31320,0,1527
video_04,31320,31335,0,1528
video_04,31335,31350,0,1529
video_04,31350,31365,0,1530
video_04,31365,31380,0,1531
video_04,31410,31425,0,1532
video_04,31515,31530,0,1533
video_04,31605,31620,0,1534
video_04,31635,31650,0,1535
video_04,31665,31680,0,1536
