timestamp,phone_detected,head_down,looking_at_phone
300.13,0,0,0
300.27,0,0,0
300.40,0,0,0
300.53,0,0,0
300.67,0,0,0
300.80,0,0,0
300.93,0,0,0
301.07,0,0,0
301.20,0,0,0
301.33,0,0,0
301.47,0,0,0
301.60,0,0,0
301.73,0,0,0
301.87,0,0,0
302.00,0,0,0
302.13,0,0,0
302.27,0,0,0
302.40,0,0,0
302.53,0,0,0
302.67,0,0,0
302.80,0,0,0
302.93,0,0,0
303.07,0,0,0
303.20,0,0,0
303.33,0,0,0
303.47,0,0,0
303.60,0,0,0
303.73,0,0,0
303.87,0,0,0
304.00,0,0,0
304.13,0,0,0
304.27,0,0,0
304.40,0,0,0
304.53,0,0,0
304.67,0,0,0
304.80,0,0,0
304.93,0,0,0
305.07,0,0,0
305.20,0,0,0
305.33,0,0,0
305.47,0,0,0
305.60,0,0,0
305.73,0,0,0
305.87,0,0,0
306.00,0,0,0
306.13,0,0,0
306.27,0,0,0
306.40,0,0,0
306.53,0,0,0
306.67,0,0,0
306.80,0,0,0
306.93,0,0,0
307.07,0,0,0
307.20,0,0,0
307.33,0,0,0
307.47,0,0,0
307.60,0,0,0
307.73,0,0,0
307.87,0,0,0
308.00,0,0,0
308.13,0,0,0
308.27,0,0,0
308.40,0,0,0
308.53,0,0,0
308.67,0,0,0
308.80,0,0,0
308.93,0,0,0
309.07,0,0,0
309.20,0,0,0
309.33,0,0,0
309.47,0,0,0
309.60,0,0,0
309.73,0,0,0
309.87,0,0,0
310.00,0,0,0
310.13,0,0,0
310.27,0,0,0
310.40,0,0,0
310.53,0,0,0
310.67,0,0,0
310.80,0,0,0
310.93,0,0,0
311.07,0,0,0
311.20,0,0,0
311.33,0,0,0
311.47,0,0,0
311.60,0,0,0
311.73,0,0,0
311.87,0,0,0
312.00,0,0,0
312.13,0,0,0
312.27,0,0,0
312.40,0,0,0
312.53,0,0,0
312.67,0,0,0
312.80,0,0,0
312.93,0,0,0
313.07,0,0,0
313.20,0,0,0
313.33,0,0,0
313.47,0,0,0
313.60,0,0,0
313.73,0,0,0
313.87,0,0,0
314.00,0,0,0
314.13,0,0,0
314.27,0,0,0
314.40,0,0,0
314.53,0,0,0
314.67,0,0,0
314.80,0,0,0
314.93,0,0,0
315.07,0,0,0
315.20,0,0,0
315.33,0,0,0
315.47,0,0,0
315.60,0,0,0
315.73,0,0,0
315.87,0,0,0
316.00,0,0,0
316.13,0,0,0
316.27,0,0,0
316.40,0,0,0
316.53,0,0,0
316.67,0,0,0
316.80,0,0,0
316.93,0,0,0
317.07,0,0,0
317.20,0,0,0
317.33,0,0,0
317.47,0,0,0
317.60,0,0,0
317.73,0,0,0
317.87,0,0,0
318.00,0,0,0
318.13,0,0,0
318.27,0,0,0
318.40,0,0,0
318.53,0,0,0
318.67,0,0,0
318.80,0,0,0
318.93,0,0,0
319.07,0,0,0
319.20,0,0,0
319.33,0,0,0
319.47,0,0,0
319.60,0,0,0
319.73,0,0,0
319.87,0,0,0
320.00,0,0,0
320.13,0,0,0
320.27,0,0,0
320.40,0,0,0
320.53,0,0,0
320.67,0,0,0
320.80,0,0,0
320.93,0,0,0
321.07,0,0,0
321.20,0,0,0
321.33,0,0,0
321.47,0,0,0
321.60,0,0,0
321.73,0,0,0
321.87,0,0,0
322.00,0,0,0
322.13,0,0,0
322.27,0,0,0
322.40,0,0,0
322.53,0,0,0
322.67,0,0,0
322.80,0,0,0
322.93,0,0,0
323.07,0,0,0
323.20,0,0,0
323.33,0,0,0
323.47,0,0,0
323.60,0,0,0
323.73,0,0,0
323.87,0,0,0
324.00,0,0,0
324.13,0,0,0
324.27,0,0,0
324.40,0,0,0
324.53,0,0,0
324.67,0,0,0
324.80,0,0,0
324.93,0,0,0
325.07,0,0,0
325.20,0,0,0
325.33,0,0,0
325.47,0,0,0
325.60,0,0,0
325.73,0,0,0
325.87,0,0,0
326.00,0,0,0
326.13,0,0,0
326.27,0,0,0
326.40,0,0,0
326.53,0,0,0
326.67,0,0,0
326.80,0,0,0
326.93,0,0,0
327.07,0,0,0
327.20,0,0,0
327.33,0,0,0
327.47,0,0,0
327.60,0,0,0
327.73,0,0,0
327.87,0,0,0
328.00,0,0,0
328.13,0,0,0
328.27,0,0,0
328.40,0,0,0
328.53,0,0,0
328.67,0,0,0
328.80,0,0,0
328.93,0,0,0
329.07,0,0,0
329.20,0,0,0
329.33,0,0,0
329.47,0,0,0
329.60,0,0,0
329.73,0,0,0
329.87,0,0,0
330.00,0,0,0
330.13,0,0,0
330.27,0,0,0
330.40,0,0,0
330.53,0,0,0
330.67,0,0,0
330.80,0,0,0
330.93,0,0,0
331.07,0,0,0
331.20,0,0,0
331.33,0,0,0
331.47,0,0,0
331.60,0,0,0
331.73,0,0,0
331.87,0,0,0
332.00,0,0,0
332.13,0,0,0
332.27,0,0,0
332.40,0,0,0
332.53,0,0,0
332.67,0,0,0
332.80,0,0,0
332.93,0,0,0
333.07,0,0,0
333.20,0,0,0
333.33,0,0,0
333.47,0,0,0
333.60,0,0,0
333.73,0,0,0
333.87,0,0,0
334.00,0,0,0
334.13,0,0,0
334.27,0,0,0
334.40,0,0,0
334.53,0,0,0
334.67,0,0,0
334.80,0,0,0
334.93,0,0,0
335.07,0,0,0
335.20,0,0,0
335.33,0,0,0
335.47,0,0,0
335.60,0,0,0
335.73,0,0,0
335.87,0,0,0
336.00,0,0,0
336.13,0,0,0
336.27,0,0,0
336.40,0,0,0
336.53,0,0,0
336.67,0,0,0
336.80,0,0,0
336.93,0,0,0
337.07,0,0,0
337.20,0,0,0
337.33,0,0,0
337.47,0,0,0
337.60,0,0,0
337.73,0,0,0
337.87,0,0,0
338.00,0,0,0
338.13,0,0,0
338.27,0,0,0
338.40,0,0,0
338.53,0,0,0
338.67,0,0,0
338.80,0,0,0
338.93,0,0,0
339.07,0,0,0
339.20,0,0,0
339.33,0,0,0
339.47,0,0,0
339.60,0,0,0
339.73,0,0,0
339.87,0,0,0
340.00,0,0,0
340.13,0,0,0
340.27,0,0,0
340.40,0,0,0
340.53,0,0,0
340.67,0,0,0
340.80,0,0,0
340.93,0,0,0
341.07,0,0,0
341.20,0,0,0
341.33,0,0,0
341.47,0,0,0
341.60,0,0,0
341.73,0,0,0
341.87,0,0,0
342.00,0,0,0
342.13,0,0,0
342.27,0,0,0
342.40,0,0,0
342.53,0,0,0
342.67,0,0,0
342.80,0,0,0
342.93,0,0,0
343.07,0,0,0
343.20,0,0,0
343.33,0,0,0
343.47,0,0,0
343.60,0,0,0
343.73,0,0,0
343.87,0,0,0
344.00,0,0,0
344.13,0,0,0
344.27,0,0,0
344.40,0,0,0
344.53,0,0,0
344.67,0,0,0
344.80,0,0,0
344.93,0,0,0
345.07,0,0,0
345.20,0,0,0
345.33,0,0,0
345.47,0,0,0
345.60,0,0,0
345.73,0,0,0
345.87,0,0,0
346.00,0,0,0
346.13,0,0,0
346.27,0,0,0
346.40,0,0,0
346.53,0,0,0
346.67,0,0,0
346.80,0,0,0
346.93,0,0,0
347.07,0,0,0
347.20,0,0,0
347.33,0,0,0
347.47,0,0,0
347.60,0,0,0
347.73,0,0,0
347.87,0,0,0
348.00,0,0,0
348.13,0,0,0
348.27,0,0,0
348.40,0,0,0
348.53,0,0,0
348.67,0,0,0
348.80,0,0,0
348.93,0,0,0
349.07,0,0,0
349.20,0,0,0
349.33,0,0,0
349.47,0,0,0
349.60,0,0,0
349.73,0,0,0
349.87,0,0,0
350.00,0,0,0
350.13,0,0,0
350.27,0,0,0
350.40,0,0,0
350.53,0,0,0
350.67,0,0,0
350.80,0,0,0
350.93,0,0,0
351.07,0,0,0
351.20,0,0,0
351.33,0,0,0
351.47,0,0,0
351.60,0,0,0
351.73,0,0,0
351.87,0,0,0
352.00,0,0,0
352.13,0,0,0
352.27,0,0,0
352.40,0,0,0
352.53,0,0,0
352.67,0,0,0
352.80,0,0,0
352.93,0,0,0
353.07,0,0,0
353.20,0,0,0
353.33,0,0,0
353.47,0,0,0
353.60,0,0,0
353.73,0,0,0
353.87,0,0,0
354.00,0,0,0
354.13,0,0,0
354.27,0,0,0
354.40,0,0,0
354.53,0,0,0
354.67,0,0,0
354.80,0,0,0
354.93,0,0,0
355.07,0,0,0
355.20,0,0,0
355.33,0,0,0
355.47,0,0,0
355.60,0,0,0
355.73,0,0,0
355.87,0,0,0
356.00,0,0,0
356.13,0,0,0
356.27,0,0,0
356.40,0,0,0
356.53,0,0,0
356.67,0,0,0
356.80,0,0,0
356.93,0,0,0
357.07,0,0,0
357.20,0,0,0
357.33,0,0,0
357.47,0,0,0
357.60,0,0,0
357.73,0,0,0
357.87,0,0,0
358.00,0,0,0
358.13,0,0,0
358.27,0,0,0
358.40,0,0,0
358.53,0,0,0
358.67,0,0,0
358.80,0,0,0
358.93,0,0,0
359.07,0,0,0
359.20,0,0,0
359.33,0,0,0
359.47,0,0,0
359.60,0,0,0
359.73,0,0,0
359.87,0,0,0
360.00,0,0,0
360.13,0,0,0
360.27,0,0,0
360.40,0,0,0
360.53,0,0,0
360.67,0,0,0
360.80,0,0,0
360.93,0,0,0
361.07,0,0,0
361.20,0,0,0
361.33,0,0,0
361.47,0,0,0
361.60,0,0,0
361.73,0,0,0
361.87,0,0,0
362.00,0,0,0
362.13,0,0,0
362.27,0,0,0
362.40,0,0,0
362.53,0,0,0
362.67,0,0,0
362.80,0,0,0
362.93,0,0,0
363.07,0,0,0
363.20,0,0,0
363.33,0,0,0
363.47,0,0,0
363.60,0,0,0
363.73,0,0,0
363.87,0,0,0
364.00,0,0,0
364.13,0,0,0
364.27,0,0,0
364.40,0,0,0
364.53,0,0,0
364.67,0,0,0
364.80,0,0,0
364.93,0,0,0
365.07,0,0,0
365.20,0,0,0
365.33,0,0,0
365.47,0,0,0
365.60,0,0,0
365.73,0,0,0
365.87,0,0,0
366.00,0,0,0
366.13,0,0,0
366.27,0,0,0
366.40,0,0,0
366.53,0,0,0
366.67,0,0,0
366.80,0,0,0
366.93,0,0,0
367.07,0,0,0
367.20,0,0,0
367.33,0,0,0
367.47,0,0,0
367.60,0,0,0
367.73,0,0,0
367.87,0,0,0
368.00,0,0,0
368.13,0,0,0
368.27,0,0,0
368.40,0,0,0
368.53,0,0,0
368.67,0,0,0
368.80,0,0,0
368.93,0,0,0
369.07,0,0,0
369.20,0,0,0
369.33,0,0,0
369.47,0,0,0
369.60,0,0,0
369.73,0,0,0
369.87,0,0,0
370.00,0,0,0
370.13,0,0,0
370.27,0,0,0
370.40,0,0,0
370.53,0,0,0
370.67,0,0,0
370.80,0,0,0
370.93,0,0,0
371.07,0,0,0
371.20,0,0,0
371.33,0,0,0
371.47,0,0,0
371.60,0,0,0
371.73,0,0,0
371.87,0,0,0
372.00,0,0,0
372.13,0,0,0
372.27,0,0,0
372.40,0,0,0
372.53,0,0,0
372.67,0,0,0
372.80,0,0,0
372.93,0,0,0
373.07,0,0,0
373.20,0,0,0
373.33,0,0,0
373.47,0,0,0
373.60,0,0,0
373.73,0,0,0
373.87,0,0,0
374.00,0,0,0
374.13,0,0,0
374.27,0,0,0
374.40,0,0,0
374.53,0,0,0
374.67,0,0,0
374.80,0,0,0
374.93,0,0,0
375.07,0,0,0
375.20,0,0,0
375.33,0,0,0
375.47,0,0,0
375.60,0,0,0
375.73,0,0,0
375.87,0,0,0
376.00,0,0,0
376.13,0,0,0
376.27,0,0,0
376.40,0,0,0
376.53,0,0,0
376.67,0,0,0
376.80,0,0,0
376.93,0,0,0
377.07,0,0,0
377.20,0,0,0
377.33,0,0,0
377.47,0,0,0
377.60,0,0,0
377.73,0,0,0
377.87,0,0,0
378.00,0,0,0
378.13,0,0,0
378.27,0,0,0
378.40,0,0,0
378.53,0,0,0
378.67,0,0,0
378.80,0,0,0
378.93,0,0,0
379.07,0,0,0
379.20,0,0,0
379.33,0,0,0
379.47,0,0,0
379.60,0,0,0
379.73,0,0,0
379.87,0,0,0
380.00,0,0,0
380.13,0,0,0
380.27,0,0,0
380.40,0,0,0
380.53,0,0,0
380.67,0,0,0
380.80,0,0,0
380.93,0,0,0
381.07,0,0,0
381.20,0,0,0
381.33,0,0,0
381.47,0,0,0
381.60,0,0,0
381.73,0,0,0
381.87,0,0,0
382.00,0,0,0
382.13,0,0,0
382.27,0,0,0
382.40,0,0,0
382.53,0,0,0
382.67,0,0,0
382.80,0,0,0
382.93,0,0,0
383.07,0,0,0
383.20,0,0,0
383.33,0,0,0
383.47,0,0,0
383.60,0,0,0
383.73,0,0,0
383.87,0,0,0
384.00,0,0,0
384.13,0,0,0
384.27,0,0,0
384.40,0,0,0
384.53,0,0,0
384.67,0,0,0
384.80,0,0,0
384.93,0,0,0
385.07,0,0,0
385.20,0,0,0
385.33,0,0,0
385.47,0,0,0
385.60,0,0,0
385.73,0,0,0
385.87,0,0,0
386.00,0,0,0
386.13,0,0,0
386.27,0,0,0
386.40,0,0,0
386.53,0,0,0
386.67,0,0,0
386.80,0,0,0
386.93,0,0,0
387.07,0,0,0
387.20,0,0,0
387.33,0,0,0
387.47,0,0,0
387.60,0,0,0
387.73,0,0,0
387.87,0,0,0
388.00,0,0,0
388.13,0,0,0
388.27,0,0,0
388.40,0,0,0
388.53,0,0,0
388.67,0,0,0
388.80,0,0,0
388.93,0,0,0
389.07,0,0,0
389.20,0,0,0
389.33,0,0,0
389.47,0,0,0
389.60,0,0,0
389.73,0,0,0
389.87,0,0,0
390.00,0,0,0
390.13,0,0,0
390.27,0,0,0
390.40,0,0,0
390.53,0,0,0
390.67,0,0,0
390.80,0,0,0
390.93,0,0,0
391.07,0,0,0
391.20,0,0,0
391.33,0,0,0
391.47,0,0,0
391.60,0,0,0
391.73,0,0,0
391.87,0,0,0
392.00,0,0,0
392.13,0,0,0
392.27,0,0,0
392.40,0,0,0
392.53,0,0,0
392.67,0,0,0
392.80,0,0,0
392.93,0,0,0
393.07,0,0,0
393.20,0,0,0
393.33,0,0,0
393.47,0,0,0
393.60,0,0,0
393.73,0,0,0
393.87,0,0,0
394.00,0,0,0
394.13,0,0,0
394.27,0,0,0
394.40,0,0,0
394.53,0,0,0
394.67,0,0,0
394.80,0,0,0
394.93,0,0,0
395.07,0,0,0
395.20,0,0,0
395.33,0,0,0
395.47,0,0,0
395.60,0,0,0
395.73,0,0,0
395.87,0,0,0
396.00,0,0,0
396.13,0,0,0
396.27,0,0,0
396.40,0,0,0
396.53,0,0,0
396.67,0,0,0
396.80,0,0,0
396.93,0,0,0
397.07,0,0,0
397.20,0,0,0
397.33,0,0,0
397.47,0,0,0
397.60,0,0,0
397.73,0,0,0
397.87,0,0,0
398.00,0,0,0
398.13,0,0,0
398.27,0,0,0
398.40,0,0,0
398.53,0,0,0
398.67,0,0,0
398.80,0,0,0
398.93,0,0,0
399.07,0,0,0
399.20,0,0,0
399.33,0,0,0
399.47,0,0,0
399.60,0,0,0
399.73,0,0,0
399.87,0,0,0
400.00,0,0,0
400.13,0,0,0
400.27,0,0,0
400.40,0,0,0
400.53,0,0,0
400.67,0,0,0
400.80,0,0,0
400.93,0,0,0
401.07,0,0,0
401.20,0,0,0
401.33,0,0,0
401.47,0,0,0
401.60,0,0,0
401.73,0,0,0
401.87,0,0,0
402.00,0,0,0
402.13,0,0,0
402.27,0,0,0
402.40,0,0,0
402.53,0,0,0
402.67,0,0,0
402.80,0,0,0
402.93,0,0,0
403.07,0,0,0
403.20,0,0,0
403.33,0,0,0
403.47,0,0,0
403.60,0,0,0
403.73,0,0,0
403.87,0,0,0
404.00,0,0,0
404.13,0,0,0
404.27,0,0,0
404.40,0,0,0
404.53,0,0,0
404.67,0,0,0
404.80,0,0,0
404.93,0,0,0
405.07,0,0,0
405.20,0,0,0
405.33,0,0,0
405.47,0,0,0
405.60,0,0,0
405.73,0,0,0
405.87,0,0,0
406.00,0,0,0
406.13,0,0,0
406.27,0,0,0
406.40,0,0,0
406.53,0,0,0
406.67,0,0,0
406.80,0,0,0
406.93,0,0,0
407.07,0,0,0
407.20,0,0,0
407.33,0,0,0
407.47,0,0,0
407.60,0,0,0
407.73,0,0,0
407.87,0,0,0
408.00,0,0,0
408.13,0,0,0
408.27,0,0,0
408.40,0,0,0
408.53,0,0,0
408.67,0,0,0
408.80,0,0,0
408.93,0,0,0
409.07,0,0,0
409.20,0,0,0
409.33,0,0,0
409.47,0,0,0
409.60,0,0,0
409.73,0,0,0
409.87,0,0,0
410.00,0,0,0
410.13,0,0,0
410.27,0,0,0
410.40,0,0,0
410.53,0,0,0
410.67,0,0,0
410.80,0,0,0
410.93,0,0,0
411.07,0,0,0
411.20,0,0,0
411.33,0,0,0
411.47,0,0,0
411.60,0,0,0
411.73,0,0,0
411.87,0,0,0
412.00,0,0,0
412.13,0,0,0
412.27,0,0,0
412.40,0,0,0
412.53,0,0,0
412.67,0,0,0
412.80,0,0,0
412.93,0,0,0
413.07,0,0,0
413.20,0,0,0
413.33,0,0,0
413.47,0,0,0
413.60,0,0,0
413.73,0,0,0
413.87,0,0,0
414.00,0,0,0
414.13,0,0,0
414.27,0,0,0
414.40,0,0,0
414.53,0,0,0
414.67,0,0,0
414.80,0,0,0
414.93,0,0,0
415.07,0,0,0
415.20,0,0,0
415.33,0,0,0
415.47,0,0,0
415.60,0,0,0
415.73,0,0,0
415.87,0,0,0
416.00,0,0,0
416.13,0,0,0
416.27,0,0,0
416.40,0,0,0
416.53,0,0,0
416.67,0,0,0
416.80,0,0,0
416.93,0,0,0
417.07,0,0,0
417.20,0,0,0
417.33,0,0,0
417.47,0,0,0
417.60,0,0,0
417.73,0,0,0
417.87,0,0,0
418.00,0,0,0
418.13,0,0,0
418.27,0,0,0
418.40,0,0,0
418.53,0,0,0
418.67,0,0,0
418.80,0,0,0
418.93,0,0,0
419.07,0,0,0
419.20,0,0,0
419.33,0,0,0
419.47,0,0,0
419.60,0,0,0
419.73,0,0,0
419.87,0,0,0
420.00,0,0,0
420.13,0,0,0
420.27,0,0,0
420.40,0,0,0
420.53,0,0,0
420.67,0,0,0
420.80,0,0,0
420.93,0,0,0
421.07,0,0,0
421.20,0,0,0
421.33,0,0,0
421.47,0,0,0
421.60,0,0,0
421.73,0,0,0
421.87,0,0,0
422.00,0,0,0
422.13,0,0,0
422.27,0,0,0
422.40,0,0,0
422.53,0,0,0
422.67,0,0,0
422.80,0,0,0
422.93,0,0,0
423.07,0,0,0
423.20,0,0,0
423.33,0,0,0
423.47,0,0,0
423.60,0,0,0
423.73,0,0,0
423.87,0,0,0
424.00,0,0,0
424.13,0,0,0
424.27,0,0,0
424.40,0,0,0
424.53,0,0,0
424.67,0,0,0
424.80,0,0,0
424.93,0,0,0
425.07,0,0,0
425.20,0,0,0
425.33,0,0,0
425.47,0,0,0
425.60,0,0,0
425.73,0,0,0
425.87,0,0,0
426.00,0,0,0
426.13,0,0,0
426.27,0,0,0
426.40,0,0,0
426.53,0,0,0
426.67,0,0,0
426.80,0,0,0
426.93,0,0,0
427.07,0,0,0
427.20,0,0,0
427.33,0,0,0
427.47,0,0,0
427.60,0,0,0
427.73,0,0,0
427.87,0,0,0
428.00,0,0,0
428.13,0,0,0
428.27,0,0,0
428.40,0,0,0
428.53,0,0,0
428.67,0,0,0
428.80,0,0,0
428.93,0,0,0
429.07,0,0,0
429.20,0,0,0
429.33,0,0,0
429.47,0,0,0
429.60,0,0,0
429.73,0,0,0
429.87,0,0,0
430.00,0,0,0
430.13,0,0,0
430.27,0,0,0
430.40,0,0,0
430.53,0,0,0
430.67,0,0,0
430.80,0,0,0
430.93,0,0,0
431.07,0,0,0
431.20,0,0,0
431.33,0,0,0
431.47,0,0,0
431.60,0,0,0
431.73,0,0,0
431.87,0,0,0
432.00,0,0,0
432.13,0,0,0
432.27,0,0,0
432.40,0,0,0
432.53,0,0,0
432.67,0,0,0
432.80,0,0,0
432.93,0,0,0
433.07,0,0,0
433.20,0,0,0
433.33,0,0,0
433.47,0,0,0
433.60,0,0,0
433.73,0,0,0
433.87,0,0,0
434.00,0,0,0
434.13,0,0,0
434.27,0,0,0
434.40,0,0,0
434.53,0,0,0
434.67,0,0,0
434.80,0,0,0
434.93,0,0,0
435.07,0,0,0
435.20,0,0,0
435.33,0,0,0
435.47,0,0,0
435.60,0,0,0
435.73,0,0,0
435.87,0,0,0
436.00,0,0,0
436.13,0,0,0
436.27,0,0,0
436.40,0,0,0
436.53,0,0,0
436.67,0,0,0
436.80,0,0,0
436.93,0,0,0
437.07,0,0,0
437.20,0,0,0
437.33,0,0,0
437.47,0,0,0
437.60,0,0,0
437.73,0,0,0
437.87,0,0,0
438.00,0,0,0
438.13,0,0,0
438.27,0,0,0
438.40,0,0,0
438.53,0,0,0
438.67,0,0,0
438.80,0,0,0
438.93,0,0,0
439.07,0,0,0
439.20,0,0,0
439.33,0,0,0
439.47,0,0,0
439.60,0,0,0
439.73,0,0,0
439.87,0,0,0
440.00,0,0,0
440.13,0,0,0
440.27,0,0,0
440.40,0,0,0
440.53,0,0,0
440.67,0,0,0
440.80,0,0,0
440.93,0,0,0
441.07,0,0,0
441.20,0,0,0
441.33,0,0,0
441.47,0,0,0
441.60,0,0,0
441.73,0,0,0
441.87,0,0,0
442.00,0,0,0
442.13,0,0,0
442.27,0,0,0
442.40,0,0,0
442.53,0,0,0
442.67,0,0,0
442.80,0,0,0
442.93,0,0,0
443.07,0,0,0
443.20,0,0,0
443.33,0,0,0
443.47,0,0,0
443.60,0,0,0
443.73,0,0,0
443.87,0,0,0
444.00,0,0,0
444.13,0,0,0
444.27,0,0,0
444.40,0,0,0
444.53,0,0,0
444.67,0,0,0
444.80,0,0,0
444.93,0,0,0
445.07,0,0,0
445.20,0,0,0
445.33,0,0,0
445.47,0,0,0
445.60,0,0,0
445.73,0,0,0
445.87,0,0,0
446.00,0,0,0
446.13,0,0,0
446.27,0,0,0
446.40,0,0,0
446.53,0,0,0
446.67,0,0,0
446.80,0,0,0
446.93,0,0,0
447.07,0,0,0
447.20,0,0,0
447.33,0,0,0
447.47,0,0,0
447.60,0,0,0
447.73,0,0,0
447.87,0,0,0
448.00,0,0,0
448.13,0,0,0
448.27,0,0,0
448.40,0,0,0
448.53,0,0,0
448.67,0,0,0
448.80,0,0,0
448.93,0,0,0
449.07,0,0,0
449.20,0,0,0
449.33,0,0,0
449.47,0,0,0
449.60,0,0,0
449.73,0,0,0
449.87,0,0,0
450.00,0,0,0
450.13,0,0,0
450.27,0,0,0
450.40,0,0,0
450.53,0,0,0
450.67,0,0,0
450.80,0,0,0
450.93,0,0,0
451.07,0,0,0
451.20,0,0,0
451.33,0,0,0
451.47,0,0,0
451.60,0,0,0
451.73,0,0,0
451.87,0,0,0
452.00,0,0,0
452.13,0,0,0
452.27,0,0,0
452.40,0,0,0
452.53,0,0,0
452.67,0,0,0
452.80,0,0,0
452.93,0,0,0
453.07,0,0,0
453.20,0,0,0
453.33,0,0,0
453.47,0,0,0
453.60,0,0,0
453.73,0,0,0
453.87,0,0,0
454.00,0,0,0
454.13,0,0,0
454.27,0,0,0
454.40,0,0,0
454.53,0,0,0
454.67,0,0,0
454.80,0,0,0
454.93,0,0,0
455.07,0,0,0
455.20,0,0,0
455.33,0,0,0
455.47,0,0,0
455.60,0,0,0
455.73,0,0,0
455.87,0,0,0
456.00,0,0,0
456.13,0,0,0
456.27,0,0,0
456.40,0,0,0
456.53,0,0,0
456.67,0,0,0
456.80,0,0,0
456.93,0,0,0
457.07,0,0,0
457.20,0,0,0
457.33,0,0,0
457.47,0,0,0
457.60,0,0,0
457.73,0,0,0
457.87,0,0,0
458.00,0,0,0
458.13,0,0,0
458.27,0,0,0
458.40,0,0,0
458.53,0,0,0
458.67,0,0,0
458.80,0,0,0
458.93,0,0,0
459.07,0,0,0
459.20,0,0,0
459.33,0,0,0
459.47,0,0,0
459.60,0,0,0
459.73,0,0,0
459.87,0,0,0
460.00,0,0,0
460.13,0,0,0
460.27,0,0,0
460.40,0,0,0
460.53,0,0,0
460.67,0,0,0
460.80,0,0,0
460.93,0,0,0
461.07,0,0,0
461.20,0,0,0
461.33,0,0,0
461.47,0,0,0
461.60,0,0,0
461.73,0,0,0
461.87,0,0,0
462.00,0,0,0
462.13,0,0,0
462.27,0,0,0
462.40,0,0,0
462.53,0,0,0
462.67,0,0,0
462.80,0,0,0
462.93,0,0,0
463.07,0,0,0
463.20,0,0,0
463.33,0,0,0
463.47,0,0,0
463.60,0,0,0
463.73,0,0,0
463.87,0,0,0
464.00,0,0,0
464.13,0,0,0
464.27,0,0,0
464.40,0,0,0
464.53,0,0,0
464.67,0,0,0
464.80,0,0,0
464.93,0,0,0
465.07,0,0,0
465.20,0,0,0
465.33,0,0,0
465.47,0,0,0
465.60,0,0,0
465.73,0,0,0
465.87,0,0,0
466.00,0,0,0
466.13,0,0,0
466.27,0,0,0
466.40,0,0,0
466.53,0,0,0
466.67,0,0,0
466.80,0,0,0
466.93,0,0,0
467.07,0,0,0
467.20,0,0,0
467.33,0,0,0
467.47,0,0,0
467.60,0,0,0
467.73,0,0,0
467.87,0,0,0
468.00,0,0,0
468.13,0,0,0
468.27,0,0,0
468.40,0,0,0
468.53,0,0,0
468.67,0,0,0
468.80,0,0,0
468.93,0,0,0
469.07,0,0,0
469.20,0,0,0
469.33,0,0,0
469.47,0,0,0
469.60,0,0,0
469.73,0,0,0
469.87,0,0,0
470.00,0,0,0
470.13,0,0,0
470.27,0,0,0
470.40,0,0,0
470.53,0,0,0
470.67,0,0,0
470.80,0,0,0
470.93,0,0,0
471.07,0,0,0
471.20,0,0,0
471.33,0,0,0
471.47,0,0,0
471.60,0,0,0
471.73,0,0,0
471.87,0,0,0
472.00,0,0,0
472.13,0,0,0
472.27,0,0,0
472.40,0,0,0
472.53,0,0,0
472.67,0,0,0
472.80,0,0,0
472.93,0,0,0
473.07,0,0,0
473.20,0,0,0
473.33,0,0,0
473.47,0,0,0
473.60,0,0,0
473.73,0,0,0
473.87,0,0,0
474.00,0,0,0
474.13,0,0,0
474.27,0,0,0
474.40,0,0,0
474.53,0,0,0
474.67,0,0,0
474.80,0,0,0
474.93,0,0,0
475.07,0,0,0
475.20,0,0,0
475.33,0,0,0
475.47,0,0,0
475.60,0,0,0
475.73,0,0,0
475.87,0,0,0
476.00,0,0,0
476.13,0,0,0
476.27,0,0,0
476.40,0,0,0
476.53,0,0,0
476.67,0,0,0
476.80,0,0,0
476.93,0,0,0
477.07,0,0,0
477.20,0,0,0
477.33,0,0,0
477.47,0,0,0
477.60,0,0,0
477.73,0,0,0
477.87,0,0,0
478.00,0,0,0
478.13,0,0,0
478.27,0,0,0
478.40,0,0,0
478.53,0,0,0
478.67,0,0,0
478.80,0,0,0
478.93,0,0,0
479.07,0,0,0
479.20,0,0,0
479.33,0,0,0
479.47,0,0,0
479.60,0,0,0
479.73,0,0,0
479.87,0,0,0
480.00,0,0,0
480.13,0,0,0
480.27,0,0,0
480.40,0,0,0
480.53,0,0,0
480.67,0,0,0
480.80,0,0,0
480.93,0,0,0
481.07,0,0,0
481.20,0,0,0
481.33,0,0,0
481.47,0,0,0
481.60,0,0,0
481.73,0,0,0
481.87,0,0,0
482.00,0,0,0
482.13,0,0,0
482.27,0,0,0
482.40,0,0,0
482.53,0,0,0
482.67,0,0,0
482.80,0,0,0
482.93,0,0,0
483.07,0,0,0
483.20,0,0,0
483.33,0,0,0
483.47,0,0,0
483.60,0,0,0
483.73,0,0,0
483.87,0,0,0
484.00,0,0,0
484.13,0,0,0
484.27,0,0,0
484.40,0,0,0
484.53,0,0,0
484.67,0,0,0
484.80,0,0,0
484.93,0,0,0
485.07,0,0,0
485.20,0,0,0
485.33,0,0,0
485.47,0,0,0
485.60,0,0,0
485.73,0,0,0
485.87,0,0,0
486.00,0,0,0
486.13,0,0,0
486.27,0,0,0
