video_id,frame_index,timestamp_seconds,state
video_01,15968,943.433,alert
video_01,15969,943.499,alert
video_01,15970,943.566,alert
video_01,15971,943.633,alert
video_01,15972,943.699,alert
video_01,15973,943.766,alert
video_01,15974,943.833,alert
video_01,15975,943.899,alert
video_01,15976,943.966,alert
video_01,15977,944.033,alert
video_01,15978,944.099,alert
video_01,15979,944.166,alert
video_01,15980,944.233,alert
video_01,15981,944.299,alert
video_01,15982,944.366,alert
video_01,15983,944.433,alert
video_01,15984,944.499,alert
video_01,15985,944.566,alert
video_01,15986,944.633,alert
video_01,15987,944.699,alert
video_01,15988,944.766,alert
video_01,15989,944.833,alert
video_01,15990,944.899,alert
video_01,15991,944.966,alert
video_01,15992,945.033,alert
video_01,15993,945.099,alert
video_01,15994,945.166,alert
video_01,15995,945.233,alert
video_01,15996,945.299,alert
video_01,15997,945.366,alert
video_01,15998,945.433,alert
video_01,15999,945.499,alert
video_01,16000,945.566,alert
video_01,16001,945.633,alert
video_01,16002,945.699,alert
video_01,16003,945.766,alert
video_01,16004,945.833,alert
video_01,16005,945.899,alert
video_01,16006,945.966,alert
video_01,16007,946.033,alert
video_01,16008,946.099,alert
video_01,16009,946.166,alert
video_01,16010,946.233,alert
video_01,16011,946.299,alert
video_01,16012,946.366,alert
video_01,16013,946.433,alert
video_01,16014,946.499,alert
video_01,16015,946.566,alert
video_01,16016,946.633,alert
video_01,16017,946.699,alert
video_01,16018,946.766,alert
video_01,16019,946.833,alert
video_01,16020,946.899,alert
video_01,16021,946.966,alert
video_01,16022,947.033,alert
video_01,16023,947.099,alert
video_01,16024,947.166,alert
video_01,16025,947.233,alert
video_01,16026,947.299,alert
video_01,16027,947.366,alert
video_01,16028,947.433,alert
video_01,16029,947.499,alert
video_01,16030,947.566,alert
video_01,16031,947.633,alert
video_01,16032,947.699,alert
video_01,16033,947.766,alert
video_01,16034,947.833,alert
video_01,16035,947.899,alert
video_01,16036,947.966,alert
video_01,16037,948.033,alert
video_01,16038,948.099,alert
video_01,16039,948.166,alert
video_01,16040,948.233,alert
video_01,16041,948.299,alert
video_01,16042,948.366,alert
video_01,16043,948.433,alert
video_01,16044,948.499,alert
video_01,16045,948.566,alert
video_01,16046,948.633,alert
video_01,16047,948.699,alert
video_01,16048,948.766,alert
video_01,16049,948.833,alert
video_01,16050,948.899,alert
video_01,16051,948.966,alert
video_01,16052,949.033,alert
video_01,16053,949.099,alert
video_01,16054,949.166,alert
video_01,16055,949.233,alert
video_01,16056,949.299,alert
video_01,16057,949.366,alert
video_01,16058,949.433,alert
video_01,16059,949.499,alert
video_01,16060,949.566,alert
video_01,16061,949.633,alert
video_01,16062,949.699,alert
video_01,16063,949.766,alert
video_01,16064,949.833,alert
video_01,16065,949.899,alert
video_01,16066,949.966,alert
video_01,16067,950.033,alert
video_01,16068,950.099,alert
video_01,16069,950.166,alert
video_01,16070,950.233,alert
video_01,16071,950.299,alert
video_01,16072,950.366,alert
video_01,16073,950.433,alert
video_01,16074,950.499,alert
video_01,16075,950.566,alert
video_01,16076,950.599,alert
video_01,16077,950.633,alert
video_01,16078,950.666,alert
video_01,16079,950.699,alert
video_01,16080,950.733,alert
video_01,16081,950.766,alert
video_01,16082,950.799,alert
video_01,16083,950.833,alert
video_01,16084,950.866,alert
video_01,16085,950.899,alert
video_01,16086,950.933,alert
video_01,16087,950.966,alert
video_01,16088,950.999,alert
video_01,16089,951.033,alert
video_01,16090,951.066,alert
video_01,16091,951.099,alert
video_01,16092,951.133,alert
video_01,16093,951.166,alert
video_01,16094,951.199,alert
video_01,16095,951.233,alert
video_01,16096,951.266,alert
video_01,16097,951.299,alert
video_01,16098,951.333,alert
video_01,16099,951.366,alert
video_01,16100,951.399,alert
video_01,16101,951.433,alert
video_01,16102,951.466,alert
video_01,16103,951.499,alert
video_01,16104,951.533,alert
video_01,16105,951.566,alert
video_01,16106,951.599,alert
video_01,16107,951.633,alert
video_01,16108,951.666,alert
video_01,16109,951.699,alert
video_01,16110,951.733,alert
video_01,16111,951.766,alert
video_01,16112,951.799,alert
video_01,16113,951.833,alert
video_01,16114,951.866,alert
video_01,16115,951.899,alert
video_01,16116,951.933,alert
video_01,16117,951.966,alert
video_01,16118,951.999,alert
video_01,16119,952.033,alert
video_01,16120,952.066,alert
video_01,16121,952.099,alert
video_01,16122,952.133,alert
video_01,16123,952.166,alert
video_01,16124,952.199,alert
video_01,16125,952.233,alert
video_01,16126,952.266,alert
video_01,16127,952.299,alert
video_01,16128,952.333,alert
video_01,16129,952.366,alert
video_01,16130,952.399,alert
video_01,16131,952.433,alert
video_01,16132,952.466,alert
video_01,16133,952.499,alert
video_01,16134,952.533,alert
video_01,16135,952.566,alert
video_01,16136,952.599,alert
video_01,16137,952.633,alert
video_01,16138,952.666,alert
video_01,16139,952.699,alert
video_01,16140,952.733,alert
video_01,16141,952.766,alert
video_01,16142,952.799,alert
video_01,16143,952.833,alert
video_01,16144,952.866,alert
video_01,16145,952.899,alert
video_01,16146,952.933,alert
video_01,16147,952.966,alert
video_01,16148,952.999,alert
video_01,16149,953.033,alert
video_01,16150,953.066,alert
video_01,16151,953.099,alert
video_01,16152,953.133,alert
video_01,16153,953.166,alert
video_01,16154,953.199,alert
video_01,16155,953.233,alert
video_01,16156,953.266,alert
video_01,16157,953.299,alert
video_01,16158,953.333,alert
video_01,16159,953.366,alert
video_01,16160,953.399,alert
video_01,16161,953.433,alert
video_01,16162,953.466,alert
video_01,16163,953.499,alert
video_01,16164,953.533,alert
video_01,16165,953.566,alert
video_01,16166,953.599,alert
video_01,16167,953.633,alert
video_01,16168,953.666,alert
video_01,16169,953.699,alert
video_01,16170,953.733,alert
video_01,16171,953.766,alert
video_01,16172,953.799,alert
video_01,16173,953.833,alert
video_01,16174,953.866,alert
video_01,16175,953.899,alert
video_01,16176,953.933,alert
video_01,16177,953.966,alert
video_01,16178,953.999,alert
video_01,16179,954.033,alert
video_01,16180,954.066,alert
video_01,16181,954.099,alert
video_01,16182,954.133,alert
video_01,16183,954.166,alert
video_01,16184,954.199,alert
video_01,16185,954.233,alert
video_01,16186,954.266,alert
video_01,16187,954.299,alert
video_01,16188,954.333,alert
video_01,16189,954.366,alert
video_01,16190,954.399,alert
video_01,16191,954.433,alert
video_01,16192,954.466,alert
video_01,16193,954.499,alert
video_01,16194,954.533,alert
video_01,16195,954.599,alert
video_01,16196,954.666,alert
video_01,16197,954.733,alert
video_01,16198,954.799,alert
video_01,16199,954.866,alert
video_01,16200,954.933,alert
video_01,16201,954.999,alert
video_01,16202,955.066,alert
video_01,16203,955.133,alert
video_01,16204,955.199,alert
video_01,16205,955.266,alert
video_01,16206,955.333,alert
video_01,16207,955.399,alert
video_01,16208,955.466,alert
video_01,16209,955.533,alert
video_01,16210,955.599,alert
video_01,16211,955.666,alert
video_01,16212,955.733,alert
video_01,16213,955.799,alert
video_01,16214,955.866,alert
video_01,16215,955.933,alert
video_01,16216,955.999,alert
video_01,16217,956.066,alert
video_01,16218,956.133,alert
video_01,16219,956.199,alert
video_01,16220,956.266,alert
video_01,16221,956.333,alert
video_01,16222,956.399,alert
video_01,16223,956.466,alert
video_01,16224,956.533,alert
video_01,16225,956.599,alert
video_01,16226,956.666,alert
video_01,16227,956.733,alert
video_01,16228,956.799,alert
video_01,16229,956.866,alert
video_01,16230,956.933,alert
video_01,16231,956.999,alert
video_01,16232,957.066,alert
video_01,16233,957.133,alert
video_01,16234,957.199,alert
video_01,16235,957.266,alert
video_01,16236,957.333,alert
video_01,16237,957.399,alert
video_01,16238,957.466,alert
video_01,16239,957.533,alert
video_01,16240,957.599,alert
video_01,16241,957.666,alert
video_01,16242,957.733,alert
video_01,16243,957.799,alert
video_01,16244,957.866,alert
video_01,16245,957.933,alert
video_01,16246,957.999,alert
video_01,16247,958.066,alert
video_01,16248,958.133,alert
video_01,16249,958.199,alert
video_01,16250,958.266,alert
video_01,16251,958.333,alert
video_01,16252,958.399,alert
video_01,16253,958.466,alert
video_01,16254,958.533,alert
video_01,16255,958.599,alert
video_01,16256,958.666,alert
video_01,16257,958.733,alert
video_01,16258,958.799,alert
video_01,16259,958.866,alert
video_01,16260,958.933,alert
video_01,16261,958.999,alert
video_01,16262,959.066,alert
video_01,16263,959.133,alert
video_01,16264,959.199,alert
video_01,16265,959.266,alert
video_01,16266,959.333,alert
video_01,16267,959.399,alert
video_01,16268,959.466,alert
video_01,16269,959.533,alert
video_01,16270,959.599,alert
video_01,16271,959.666,alert
video_01,16272,959.733,alert
video_01,16273,959.799,alert
video_01,16274,959.866,alert
video_01,16275,959.933,alert
video_01,16276,959.999,alert
video_01,16277,960.066,alert
video_01,16278,960.133,alert
video_01,16279,960.199,alert
video_01,16280,960.266,alert
video_01,16281,960.333,alert
video_01,16282,960.399,alert
video_01,16283,960.466,alert
video_01,16284,960.533,alert
video_01,16285,960.599,alert
video_01,16286,960.666,alert
video_01,16287,960.733,alert
video_01,16288,960.799,alert
video_01,16289,960.866,alert
video_01,16290,960.933,alert
video_01,16291,960.999,alert
video_01,16292,961.066,alert
video_01,16293,961.133,alert
video_01,16294,961.199,alert
video_01,16295,961.266,alert
video_01,16296,961.333,alert
video_01,16297,961.399,alert
video_01,16298,961.466,alert
video_01,16299,961.533,alert
video_01,16300,961.599,alert
video_01,16301,961.666,alert
video_01,16302,961.733,alert
video_01,16303,961.799,alert
video_01,16304,961.866,alert
video_01,16305,961.933,alert
video_01,16306,961.999,alert
video_01,16307,962.066,alert
video_01,16308,962.133,alert
video_01,16309,962.199,alert
video_01,16310,962.266,alert
video_01,16311,962.333,alert
video_01,16312,962.399,alert
video_01,16313,962.466,alert
video_01,16314,962.533,alert
video_01,16315,962.599,alert
video_01,16316,962.666,alert
video_01,16317,962.733,alert
video_01,16318,962.799,alert
video_01,16319,962.866,alert
video_01,16320,962.933,alert
video_01,16321,962.999,alert
video_01,16322,963.066,alert
video_01,16323,963.133,alert
video_01,16324,963.199,alert
video_01,16325,963.266,alert
video_01,16326,963.333,alert
video_01,16327,963.399,alert
video_01,16328,963.466,alert
video_01,16329,963.533,alert
video_01,16330,963.599,alert
video_01,16331,963.666,alert
video_01,16332,963.733,alert
video_01,16333,963.799,alert
video_01,16334,963.866,alert
video_01,16335,963.933,alert
video_01,16336,963.999,alert
video_01,16337,964.066,alert
video_01,16338,964.133,alert
video_01,16339,964.199,alert
video_01,16340,964.266,alert
video_01,16341,964.333,alert
video_01,16342,964.399,alert
video_01,16343,964.466,alert
video_01,16344,964.533,alert
video_01,16345,964.599,alert
video_01,16346,964.666,alert
video_01,16347,964.733,alert
video_01,16348,964.799,alert
video_01,16349,964.866,alert
video_01,16350,964.933,alert
video_01,16351,964.999,alert
video_01,16352,965.066,alert
video_01,16353,965.133,alert
video_01,16354,965.199,alert
video_01,16355,965.266,alert
video_01,16356,965.333,alert
video_01,16357,965.399,alert
video_01,16358,965.466,alert
video_01,16359,965.533,alert
video_01,16360,965.599,alert
video_01,16361,965.666,alert
video_01,16362,965.733,alert
video_01,16363,965.799,alert
video_01,16364,965.866,alert
video_01,16365,965.933,alert
video_01,16366,965.999,alert
video_01,16367,966.066,alert
video_01,16368,966.133,alert
video_01,16369,966.199,alert
video_01,16370,966.266,alert
video_01,16371,966.333,alert
video_01,16372,966.399,alert
video_01,16373,966.466,alert
video_01,16374,966.533,alert
video_01,16375,966.599,alert
video_01,16376,966.666,alert
video_01,16377,966.733,alert
video_01,16378,966.799,alert
video_01,16379,966.866,alert
video_01,16380,966.933,alert
video_01,16381,966.999,alert
video_01,16382,967.066,alert
video_01,16383,967.133,alert
video_01,16384,967.199,alert
video_01,16385,967.266,alert
video_01,16386,967.333,alert
video_01,16387,967.399,alert
video_01,16388,967.466,alert
video_01,16389,967.533,alert
video_01,16390,967.599,alert
video_01,16391,967.666,alert
video_01,16392,967.733,alert
video_01,16393,967.799,alert
video_01,16394,967.866,alert
video_01,16395,967.933,alert
video_01,16396,967.999,alert
video_01,16397,968.066,alert
video_01,16398,968.133,alert
video_01,16399,968.199,alert
video_01,16400,968.266,alert
video_01,16401,968.333,alert
video_01,16402,968.399,alert
video_01,16403,968.466,alert
video_01,16404,968.533,alert
video_01,16405,968.599,alert
video_01,16406,968.666,alert
video_01,16407,968.733,alert
video_01,16408,968.799,alert
video_01,16409,968.866,alert
video_01,16410,968.933,alert
video_01,16411,968.999,alert
video_01,16412,969.066,alert
video_01,16413,969.133,alert
video_01,16414,969.199,alert
video_01,16415,969.266,alert
video_01,16416,969.333,alert
video_01,16417,969.399,alert
video_01,16418,969.466,alert
video_01,16419,969.533,alert
video_01,16420,969.599,alert
video_01,16421,969.666,alert
video_01,16422,969.733,alert
video_01,16423,969.799,alert
video_01,16424,969.866,alert
video_01,16425,969.933,alert
video_01,16426,969.999,alert
video_01,16427,970.066,alert
video_01,16428,970.133,alert
video_01,16429,970.199,alert
video_01,16430,970.266,alert
video_01,16431,970.333,alert
video_01,16432,970.399,alert
video_01,16433,970.466,alert
video_01,16434,970.533,alert
video_01,16435,970.599,alert
video_01,16436,970.666,alert
video_01,16437,970.733,alert
video_01,16438,970.799,alert
video_01,16439,970.866,alert
video_01,16440,970.933,alert
video_01,16441,970.999,alert
video_01,16442,971.066,alert
video_01,16443,971.133,alert
video_01,16444,971.199,alert
video_01,16445,971.266,alert
video_01,16446,971.333,alert
video_01,16447,971.399,alert
video_01,16448,971.466,alert
video_01,16449,971.533,alert
video_01,16450,971.599,alert
video_01,16451,971.666,alert
video_01,16452,971.733,alert
video_01,16453,971.799,alert
video_01,16454,971.866,alert
video_01,16455,971.933,alert
video_01,16456,971.999,alert
video_01,16457,972.066,alert
video_01,16458,972.133,alert
video_01,16459,972.199,alert
video_01,16460,972.266,alert
video_01,16461,972.333,alert
video_01,16462,972.399,alert
video_01,16463,972.466,alert
video_01,16464,972.533,alert
video_01,16465,972.599,alert
video_01,16466,972.666,alert
video_01,16467,972.733,alert
video_01,16468,972.799,alert
video_01,16469,972.866,alert
video_01,16470,972.933,alert
video_01,16471,972.999,alert
video_01,16472,973.066,alert
video_01,16473,973.133,alert
video_01,16474,973.199,alert
video_01,16475,973.266,alert
video_01,16476,973.333,alert
video_01,16477,973.399,alert
video_01,16478,973.466,alert
video_01,16479,973.533,alert
video_01,16480,973.599,alert
video_01,16481,973.666,alert
video_01,16482,973.733,alert
video_01,16483,973.799,alert
video_01,16484,973.866,alert
video_01,16485,973.933,alert
video_01,16486,973.999,alert
video_01,16487,974.066,alert
video_01,16488,974.133,alert
video_01,16489,974.199,alert
video_01,16490,974.266,alert
video_01,16491,974.333,alert
video_01,16492,974.399,alert
video_01,16493,974.466,alert
video_01,16494,974.533,alert
video_01,16495,974.599,alert
video_01,16496,974.666,alert
video_01,16497,974.733,alert
video_01,16498,974.799,alert
video_01,16499,974.866,alert
video_01,16500,974.933,alert
video_01,16501,974.999,alert
video_01,16502,975.066,alert
video_01,16503,975.133,alert
video_01,16504,975.199,alert
video_01,16505,975.266,alert
video_01,16506,975.333,alert
video_01,16507,975.399,alert
video_01,16508,975.466,alert
video_01,16509,975.533,alert
video_01,16510,975.599,alert
video_01,16511,975.666,alert
video_01,16512,975.733,alert
video_01,16513,975.799,alert
video_01,16514,975.866,alert
video_01,16515,975.933,alert
video_01,16516,975.999,alert
video_01,16517,976.066,alert
video_01,16518,976.133,alert
video_01,16519,976.199,alert
video_01,16520,976.266,alert
video_01,16521,976.333,alert
video_01,16522,976.399,alert
video_01,16523,976.466,alert
video_01,16524,976.533,alert
video_01,16525,976.599,alert
video_01,16526,976.666,alert
video_01,16527,976.733,alert
video_01,16528,976.799,alert
video_01,16529,976.866,alert
video_01,16530,976.933,alert
video_01,16531,976.999,alert
video_01,16532,977.066,alert
video_01,16533,977.133,alert
video_01,16534,977.199,alert
video_01,16535,977.266,alert
video_01,16536,977.333,alert
video_01,16537,977.399,alert
video_01,16538,977.433,alert
video_01,16539,977.466,alert
video_01,16540,977.499,alert
video_01,16541,977.533,alert
video_01,16542,977.566,alert
video_01,16543,977.599,alert
video_01,16544,977.633,alert
video_01,16545,977.666,alert
video_01,16546,977.699,alert
video_01,16547,977.733,alert
video_01,16548,977.766,alert
video_01,16549,977.799,alert
video_01,16550,977.833,alert
video_01,16551,977.866,alert
video_01,16552,977.899,alert
video_01,16553,977.933,alert
video_01,16554,977.966,alert
video_01,16555,977.999,alert
video_01,16556,978.033,alert
video_01,16557,978.066,alert
video_01,16558,978.099,alert
video_01,16559,978.133,alert
video_01,16560,978.166,alert
video_01,16561,978.199,alert
video_01,16562,978.233,alert
video_01,16563,978.266,alert
video_01,16564,978.299,alert
video_01,16565,978.333,alert
video_01,16566,978.366,alert
video_01,16567,978.399,alert
video_01,16568,978.433,alert
video_01,16569,978.466,alert
video_01,16570,978.499,alert
video_01,16571,978.533,alert
video_01,16572,978.566,alert
video_01,16573,978.599,alert
video_01,16574,978.633,alert
video_01,16575,978.666,alert
video_01,16576,978.699,alert
video_01,16577,978.733,alert
video_01,16578,978.766,alert
video_01,16579,978.799,alert
video_01,16580,978.833,alert
video_01,16581,978.866,alert
video_01,16582,978.899,alert
video_01,16583,978.933,alert
video_01,16584,978.966,alert
video_01,16585,978.999,alert
video_01,16586,979.033,unknown
video_01,16587,979.066,unknown
video_01,16588,979.099,unknown
video_01,16589,979.133,unknown
video_01,16590,979.166,unknown
video_01,16591,979.199,unknown
video_01,16592,979.233,unknown
video_01,16593,979.266,unknown
video_01,16594,979.299,unknown
video_01,16595,979.333,unknown
video_01,16596,979.366,unknown
video_01,16597,979.399,unknown
video_01,16598,979.433,unknown
video_01,16599,979.466,unknown
video_01,16600,979.499,unknown
video_01,16601,979.533,unknown
video_01,16602,979.566,unknown
video_01,16603,979.599,unknown
video_01,16604,979.633,unknown
video_01,16605,979.666,unknown
video_01,16606,979.699,unknown
video_01,16607,979.733,unknown
video_01,16608,979.766,unknown
video_01,16609,979.799,unknown
video_01,16610,979.833,unknown
video_01,16611,979.866,unknown
video_01,16612,979.899,unknown
video_01,16613,979.933,unknown
video_01,16614,979.966,unknown
video_01,16615,979.999,unknown
video_01,16616,980.033,fatigue
video_01,16617,980.066,fatigue
video_01,16618,980.099,fatigue
video_01,16619,980.133,fatigue
video_01,16620,980.166,fatigue
video_01,16621,980.199,fatigue
video_01,16622,980.233,fatigue
video_01,16623,980.266,fatigue
video_01,16624,980.299,fatigue
video_01,16625,980.333,fatigue
video_01,16626,980.366,fatigue
video_01,16627,980.399,fatigue
video_01,16628,980.433,fatigue
video_01,16629,980.466,fatigue
video_01,16630,980.499,fatigue
video_01,16631,980.533,fatigue
video_01,16632,980.566,fatigue
video_01,16633,980.599,fatigue
video_01,16634,980.633,fatigue
video_01,16635,980.666,fatigue
video_01,16636,980.699,fatigue
video_01,16637,980.733,fatigue
video_01,16638,980.766,fatigue
video_01,16639,980.799,fatigue
video_01,16640,980.833,fatigue
video_01,16641,980.866,fatigue
video_01,16642,980.899,fatigue
video_01,16643,980.933,fatigue
video_01,16644,980.966,fatigue
video_01,16645,980.999,fatigue
video_01,16646,981.033,fatigue
video_01,16647,981.066,fatigue
video_01,16648,981.099,fatigue
video_01,16649,981.133,fatigue
video_01,16650,981.166,fatigue
video_01,16651,981.199,fatigue
video_01,16652,981.233,fatigue
video_01,16653,981.266,fatigue
video_01,16654,981.299,fatigue
video_01,16655,981.333,fatigue
video_01,16656,981.399,fatigue
video_01,16657,981.466,fatigue
video_01,16658,981.533,fatigue
video_01,16659,981.599,fatigue
video_01,16660,981.666,fatigue
video_01,16661,981.733,fatigue
video_01,16662,981.799,fatigue
video_01,16663,981.866,fatigue
video_01,16664,981.933,fatigue
video_01,16665,981.999,fatigue
video_01,16666,982.066,fatigue
video_01,16667,982.133,fatigue
video_01,16668,982.199,fatigue
video_01,16669,982.266,fatigue
video_01,16670,982.333,fatigue
video_01,16671,982.399,fatigue
video_01,16672,982.466,fatigue
video_01,16673,982.533,fatigue
video_01,16674,982.599,fatigue
video_01,16675,982.666,fatigue
video_01,16676,982.733,fatigue
video_01,16677,982.799,fatigue
video_01,16678,982.866,fatigue
video_01,16679,982.933,fatigue
video_01,16680,982.999,fatigue
video_01,16681,983.066,fatigue
video_01,16682,983.133,fatigue
video_01,16683,983.199,fatigue
video_01,16684,983.266,fatigue
video_01,16685,983.333,fatigue
video_01,16686,983.399,fatigue
video_01,16687,983.466,fatigue
video_01,16688,983.533,fatigue
video_01,16689,983.599,fatigue
video_01,16690,983.666,fatigue
video_01,16691,983.733,fatigue
video_01,16692,983.799,fatigue
video_01,16693,983.866,fatigue
video_01,16694,983.933,fatigue
video_01,16695,983.999,fatigue
video_01,16696,984.066,fatigue
video_01,16697,984.133,fatigue
video_01,16698,984.199,fatigue
video_01,16699,984.266,fatigue
video_01,16700,984.333,fatigue
video_01,16701,984.399,fatigue
video_01,16702,984.466,fatigue
video_01,16703,984.533,fatigue
video_01,16704,984.599,fatigue
video_01,16705,984.666,fatigue
video_01,16706,984.733,fatigue
video_01,16707,984.799,fatigue
video_01,16708,984.866,fatigue
video_01,16709,984.933,fatigue
video_01,16710,984.999,fatigue
video_01,16711,985.066,fatigue
video_01,16712,985.133,fatigue
video_01,16713,985.199,fatigue
video_01,16714,985.266,fatigue
video_01,16715,985.333,fatigue
video_01,16716,985.399,fatigue
video_01,16717,985.466,fatigue
video_01,16718,985.533,fatigue
video_01,16719,985.599,fatigue
video_01,16720,985.666,fatigue
video_01,16721,985.733,fatigue
video_01,16722,985.799,fatigue
video_01,16723,985.866,fatigue
video_01,16724,985.933,fatigue
video_01,16725,985.999,fatigue
video_01,16726,986.066,fatigue
video_01,16727,986.133,fatigue
video_01,16728,986.199,fatigue
video_01,16729,986.266,fatigue
video_01,16730,986.333,fatigue
video_01,16731,986.399,fatigue
video_01,16732,986.466,fatigue
video_01,16733,986.533,fatigue
video_01,16734,986.599,fatigue
video_01,16735,986.666,fatigue
video_01,16736,986.733,fatigue
video_01,16737,986.799,fatigue
video_01,16738,986.866,fatigue
video_01,16739,986.933,fatigue
video_01,16740,986.999,fatigue
video_01,16741,987.066,fatigue
video_01,16742,987.133,fatigue
video_01,16743,987.199,fatigue
video_01,16744,987.266,fatigue
video_01,16745,987.333,fatigue
video_01,16746,987.399,fatigue
video_01,16747,987.466,fatigue
video_01,16748,987.533,fatigue
video_01,16749,987.599,fatigue
video_01,16750,987.666,fatigue
video_01,16751,987.733,fatigue
video_01,16752,987.799,fatigue
video_01,16753,987.866,fatigue
video_01,16754,987.933,fatigue
video_01,16755,987.999,fatigue
video_01,16756,988.066,fatigue
video_01,16757,988.133,fatigue
video_01,16758,988.199,fatigue
video_01,16759,988.266,fatigue
video_01,16760,988.333,fatigue
video_01,16761,988.399,fatigue
video_01,16762,988.466,fatigue
video_01,16763,988.533,fatigue
video_01,16764,988.599,fatigue
video_01,16765,988.666,fatigue
video_01,16766,988.733,fatigue
video_01,16767,988.799,fatigue
video_01,16768,988.866,fatigue
video_01,16769,988.933,fatigue
video_01,16770,988.999,fatigue
video_01,16771,989.066,fatigue
video_01,16772,989.133,fatigue
video_01,16773,989.199,fatigue
video_01,16774,989.266,fatigue
video_01,16775,989.333,fatigue
video_01,16776,989.399,fatigue
video_01,16777,989.466,fatigue
video_01,16778,989.533,fatigue
video_01,16779,989.599,fatigue
video_01,16780,989.666,fatigue
video_01,16781,989.733,fatigue
video_01,16782,989.799,fatigue
video_01,16783,989.866,fatigue
video_01,16784,989.933,fatigue
video_01,16785,989.999,fatigue
video_01,16786,990.066,unknown
video_01,16787,990.133,unknown
video_01,16788,990.199,unknown
video_01,16789,990.266,unknown
video_01,16790,990.333,unknown
video_01,16791,990.399,unknown
video_01,16792,990.466,unknown
video_01,16793,990.533,unknown
video_01,16794,990.599,unknown
video_01,16795,990.666,unknown
video_01,16796,990.733,unknown
video_01,16797,990.799,unknown
video_01,16798,990.866,unknown
video_01,16799,990.933,unknown
video_01,16800,990.999,unknown
video_01,16801,991.066,alert
video_01,16802,991.133,alert
video_01,16803,991.199,alert
video_01,16804,991.266,alert
video_01,16805,991.333,alert
video_01,16806,991.399,alert
video_01,16807,991.466,alert
video_01,16808,991.533,alert
video_01,16809,991.599,alert
video_01,16810,991.666,alert
video_01,16811,991.733,alert
video_01,16812,991.799,alert
video_01,16813,991.866,alert
video_01,16814,991.933,alert
video_01,16815,991.999,alert
video_01,16816,992.066,alert
video_01,16817,992.133,alert
video_01,16818,992.199,alert
video_01,16819,992.266,alert
video_01,16820,992.333,alert
video_01,16821,992.399,alert
video_01,16822,992.466,alert
video_01,16823,992.533,alert
video_01,16824,992.566,alert
video_01,16825,992.599,alert
video_01,16826,992.633,alert
video_01,16827,992.666,alert
video_01,16828,992.699,alert
video_01,16829,992.733,alert
video_01,16830,992.766,alert
video_01,16831,992.799,alert
video_01,16832,992.833,alert
video_01,16833,992.866,alert
video_01,16834,992.899,alert
video_01,16835,992.933,alert
video_01,16836,992.966,alert
video_01,16837,992.999,alert
video_01,16838,993.033,alert
video_01,16839,993.066,alert
video_01,16840,993.099,alert
video_01,16841,993.133,alert
video_01,16842,993.166,alert
video_01,16843,993.199,alert
video_01,16844,993.233,alert
video_01,16845,993.266,alert
video_01,16846,993.299,alert
video_01,16847,993.333,alert
video_01,16848,993.366,alert
video_01,16849,993.399,alert
video_01,16850,993.433,alert
video_01,16851,993.466,alert
video_01,16852,993.499,alert
video_01,16853,993.533,alert
video_01,16854,993.566,alert
video_01,16855,993.599,alert
video_01,16856,993.633,alert
video_01,16857,993.666,alert
video_01,16858,993.699,alert
video_01,16859,993.733,alert
video_01,16860,993.766,alert
video_01,16861,993.799,alert
video_01,16862,993.833,alert
video_01,16863,993.866,alert
video_01,16864,993.899,alert
video_01,16865,993.933,alert
video_01,16866,993.966,alert
video_01,16867,993.999,alert
video_01,16868,994.033,alert
video_01,16869,994.066,alert
video_01,16870,994.099,alert
video_01,16871,994.133,alert
video_01,16872,994.166,alert
video_01,16873,994.199,alert
video_01,16874,994.233,alert
video_01,16875,994.266,alert
video_01,16876,994.299,alert
video_01,16877,994.333,alert
video_01,16878,994.366,alert
video_01,16879,994.399,alert
video_01,16880,994.433,alert
video_01,16881,994.466,alert
video_01,16882,994.499,alert
video_01,16883,994.533,alert
video_01,16884,994.566,alert
video_01,16885,994.599,alert
video_01,16886,994.633,alert
video_01,16887,994.666,alert
video_01,16888,994.699,alert
video_01,16889,994.733,alert
video_01,16890,994.766,alert
video_01,16891,994.799,alert
video_01,16892,994.833,alert
video_01,16893,994.866,alert
video_01,16894,994.899,alert
video_01,16895,994.933,alert
video_01,16896,994.966,alert
video_01,16897,994.999,alert
video_01,16898,995.033,alert
video_01,16899,995.066,alert
video_01,16900,995.099,alert
video_01,16901,995.133,alert
video_01,16902,995.166,alert
video_01,16903,995.199,alert
video_01,16904,995.233,alert
video_01,16905,995.266,alert
video_01,16906,995.299,alert
video_01,16907,995.333,alert
video_01,16908,995.366,alert
video_01,16909,995.399,alert
video_01,16910,995.433,alert
video_01,16911,995.466,alert
video_01,16912,995.499,alert
video_01,16913,995.533,alert
video_01,16914,995.566,alert
video_01,16915,995.599,alert
video_01,16916,995.633,alert
video_01,16917,995.666,alert
video_01,16918,995.699,alert
video_01,16919,995.733,alert
video_01,16920,995.766,alert
video_01,16921,995.799,alert
video_01,16922,995.833,alert
video_01,16923,995.866,alert
video_01,16924,995.899,alert
video_01,16925,995.933,alert
video_01,16926,995.966,alert
video_01,16927,995.999,alert
video_01,16928,996.033,alert
video_01,16929,996.066,alert
video_01,16930,996.099,alert
video_01,16931,996.133,alert
video_01,16932,996.166,alert
video_01,16933,996.199,alert
video_01,16934,996.233,alert
video_01,16935,996.266,alert
video_01,16936,996.299,alert
video_01,16937,996.333,alert
video_01,16938,996.366,alert
